Latitude,Longitude,City,Area,Address,Rooms,Floor/Total floors,Material,Total area,Live area,Kitchen,Toilet type,Price,Link,Seller,Comment
59.890749,30.491866,Санкт-Петербург,Невский район,Большевиков пр. 38 к. 5,1,16/16,121,43.0,20.1,10.1,С,4600,http://www.bn.ru/detail/flats/733351.html,Итака,1-27174 ППчист/отд ДГ
59.908683,30.456302,Санкт-Петербург,Невский район,Подвойского ул. 8,1,12/23,М,43.0,18.0,11.0,Р,4850,http://www.bn.ru/detail/flats/1174793.html,частное,"Б/О, Вид, ключи декабрь"
59.846179,30.485335,Санкт-Петербург,Невский район,Обуховской Обороны 138 к. 2,1,12/34,К/М,50.0,20.5,18.0,Р,4897,http://www.bn.ru/detail/flats/1183608.html,АТЛАНТА,"пп, евр, з/л, н/д, вид Нева"
59.846179,30.485335,Санкт-Петербург,Невский район,Обуховской Обороны 138 к. 2,1,17/35,К/М,40.4,21.6,9.5,Р,4900,http://www.bn.ru/detail/flats/1151315.html,Арго - Недвижимость,"ПП, Еврорем, Мебель"
59.841545,30.503724,Санкт-Петербург,Невский район,Рыбацкий пр. 18 к. 2,1,7/26,К/М,52.6,18.2,16.8,С,4999,http://www.bn.ru/detail/flats/1163907.html,частное,ЖК речной Собственность
59.868821,30.458107,Санкт-Петербург,Невский район,Обуховской Обороны пр. 197,1,2/8,К,37.3,19.0,7.1,Р,5000,http://www.bn.ru/detail/flats/1158233.html,Итака,1-26078 ХС 89217656231
59.915052,30.47001,Санкт-Петербург,Невский район,Большевиков пр. 7 к. 3,1,22/25,К/М,47.0,20.4,13.1,Р,5200,http://www.bn.ru/detail/flats/1095080.html,Тулос,Нов. дом заселенРас
59.908683,30.456302,Санкт-Петербург,Невский район,Подвойского ул. 8,1,17/23,М,67.7,33.8,14.2,Р,6035,http://www.bn.ru/detail/flats/1176053.html,ПСК,"ДДУ, ключи декабрь, б/о"
59.904297,30.472112,Санкт-Петербург,Невский район,Дыбенко ул.,2,5/15,К/М,36.7,18.0,10.0, ,2990,http://www.bn.ru/detail/flats/1135619.html,ЛенРегионСтрой,"новый дом, ключи! ! !"
59.901662,30.486198,Санкт-Петербург,Невский район,Шотмана ул. 11,2,1/10,К,32.0,19.0,6.0,Д,3200,http://www.bn.ru/detail/flats/1180204.html,АН Касабланка,"ПП, евро, своб, метро ряд"
59.853162,30.467351,Санкт-Петербург,Невский район,3 Рабфаковский пер. 6,2,5/5,БР,45.6,28.0,7.0,Р,3230,http://www.bn.ru/detail/flats/1148358.html,АстрА-Н,"ВП, 2ст, ст/пак торг"
59.882817,30.418599,Санкт-Петербург,Невский район,Цимбалина ул. 56,2,2/5,БР,45.3,28.0,6.5,С,3300,http://www.bn.ru/detail/flats/1182826.html,частное,"ПП, Б, ок-зел"
59.866716,30.446762,Санкт-Петербург,Невский район,Седова ул. 140,2,1/5,БР,46.0,31.2,6.0,Р,3300,http://www.bn.ru/detail/flats/1172420.html,Петербургская Недв.,89217882638 ПП ХС торг
59.88143,30.473073,Санкт-Петербург,Невский район,Народная ул. 41,2,2/5,ПН,45.3,29.5,6.8,Р,3300,http://www.bn.ru/detail/flats/1144895.html,частное,"вп, треб. рем."
59.863626,30.439368,Санкт-Петербург,Невский район,Кибальчича ул. 16 к. 1,2,2/5,ПН,46.4,31.5,7.3,Р,3300,http://www.bn.ru/detail/flats/1183930.html,АН-СОВЕТНИК СПб,ПП Б3лет. ХС
59.854766,30.471843,Санкт-Петербург,Невский район,2 Рабфаковский пер. 9 к. 1,2,5/5,БЛ,46.0,29.9,6.0,Р,3300,http://www.bn.ru/detail/flats/1180185.html,Невский Дом,Квартира в жилом хорошем
59.8729,30.475849,Санкт-Петербург,Невский район,Большевиков пр. 79 к. 3,2,2/5,ПН,45.6,30.0,6.9,Р,3320,http://www.bn.ru/detail/flats/1176423.html,Колвэй,910-75-51№
59.862772,30.443995,Санкт-Петербург,Невский район,Шелгунова ул. 28,2,5/5,БР,38.0,23.0,7.0,С,3350,http://www.bn.ru/detail/flats/1175226.html,ТРОИЦКИЙ ДОМ,"9861750 ОС, ПП, 3года"
59.863626,30.439368,Санкт-Петербург,Невский район,Кибальчича ул. 16 к. 1,2,4/5,БЛ,45.2,29.7,7.0,Р,3350,http://www.bn.ru/detail/flats/1176426.html,Итака,1-26978 2кКвПоЦене1кКв
59.862845,30.451208,Санкт-Петербург,Невский район,Александровск. Фермы пр. 7,2,1/5,БР,46.4,28.1,7.4,Р,3350,http://www.bn.ru/detail/flats/1164387.html,Кристалл,89052091049 ПП треб/рем
59.894093,30.480125,Санкт-Петербург,Невский район,Тельмана ул. 42,2,1/5,ПН,45.0,27.0,7.0,Р,3400,http://www.bn.ru/detail/flats/1151742.html,Итака,"1-25710 ХС, 3г. ДГ."
59.893836,30.484626,Санкт-Петербург,Невский район,Тельмана ул. 50,2,3/5,БР,44.7,27.3,7.2,Р,3450,http://www.bn.ru/detail/flats/1182825.html,Экотон,"ПП, 2-х ст., 3л., зел/дв"
59.892229,30.471079,Санкт-Петербург,Невский район,Тельмана ул. 32 к. 5,2,1/5,ПН,44.3,27.4,7.1,Р,3450,http://www.bn.ru/detail/flats/1135716.html,частное,"ПП, Более 3 лет"
59.861833,30.446232,Санкт-Петербург,Невский район,Седова ул. 105,2,1/5,БЛ,45.0,30.0,7.4,Р,3450,http://www.bn.ru/detail/flats/1158998.html,АН Мой Город,+7-931-209-2030 Теплая ую
59.864376,30.458206,Санкт-Петербург,Невский район,Бабушкина ул. 70,2,2/5,ХР,45.0,30.0,6.5,Р,3450,http://www.bn.ru/detail/flats/1167023.html,Мейсон,(921) 398-0480 ПП 1собств.
59.880911,30.469785,Санкт-Петербург,Невский район,Дальневосточный пр. 61,2,3/5,ПН,46.0,30.0,7.0,Р,3500,http://www.bn.ru/detail/flats/1111432.html,частное,"ПП, Б3ле, ст/п, ХС, 2ст, тор"
59.860672,30.472166,Санкт-Петербург,Невский район,Бабушкина ул. 90,2,5/5,ПН,45.6,30.0,7.0,Р,3500,http://www.bn.ru/detail/flats/1135592.html,Итака,"1-24545 х/с, 903-86-97"
59.904297,30.472112,Санкт-Петербург,Невский район,Дыбенко ул.,2,11/16,К/М,66.0,34.0,11.0,Р,3550,http://www.bn.ru/detail/flats/1182808.html,ЛенРегионСтрой,ипотека! вид!
59.920375,30.48423,Санкт-Петербург,Невский район,Товарищеский пр. 6 к. 3,2,5/5,БР,45.3,31.7,6.2,Р,3599,http://www.bn.ru/detail/flats/1179136.html,Итака,1-26969 ПП б-3 балкон
59.920438,30.485838,Санкт-Петербург,Невский район,Товарищеский пр. 6 к. 5,2,5/5,ПН,42.8,28.0,6.5,Р,3600,http://www.bn.ru/detail/flats/1183944.html,ОРИАННА,Продам двухкомнатную квар
59.879827,30.466273,Санкт-Петербург,Невский район,Народная ул. 23,2,2/5,ПН,45.0,27.9,6.6,Р,3600,http://www.bn.ru/detail/flats/1182813.html,АН СОФИЯ,"Квартира в ПП, документы"
59.881498,30.46462,Санкт-Петербург,Невский район,Народная ул. 20,2,1/5,ХР,45.9,28.0,7.2,Р,3600,http://www.bn.ru/detail/flats/1172414.html,Мейсон,(921) 398-0480 ПП 2х-стор.
59.883566,30.467243,Санкт-Петербург,Невский район,Дальневосточный пр. 55,2,1/5,ПН,46.3,28.2,7.3,Р,3600,http://www.bn.ru/detail/flats/1175208.html,ГЦН,89313215320 ПП. ДГ.
59.882735,30.486817,Санкт-Петербург,Невский район,Большевиков пр. 57,2,2/5,ПН,45.1,29.8,8.0,Р,3600,http://www.bn.ru/detail/flats/1167028.html,АЛЕКСАНДР,(911) 798-81-26 ПП ДГ ОС
59.88502,30.480475,Санкт-Петербург,Невский район,Народная ул. 70,2,5/5,БР,45.0,27.5,6.8,Р,3650,http://www.bn.ru/detail/flats/1180196.html,Адвекс,"89602367720, ВП."
59.863531,30.454999,Санкт-Петербург,Невский район,Бабушкина ул. 113 к. 2,2,1/5,БР,46.0,31.0,7.0,Р,3690,http://www.bn.ru/detail/flats/1151719.html,частное,ПП. или обмен на комн +доп
59.927644,30.484626,Санкт-Петербург,Невский район,Солидарности пр. 3 к. 1,2,1/9,ПН,52.0,31.9,10.3,Р,3700,http://www.bn.ru/detail/flats/1161333.html,частное,ПП соб/бол3л срочно
59.883769,30.44404,Санкт-Петербург,Невский район,Обуховской Обороны пр.,2,7/23,К/М,60.0,30.0,9.0,Р,3790,http://www.bn.ru/detail/flats/1105560.html,ЛенРегионСтрой,"терраса, отделка, нов дом"
59.920438,30.485838,Санкт-Петербург,Невский район,Товарищеский пр. 6 к. 5,2,5/5,БЛ,42.4,27.5,6.1,Р,3800,http://www.bn.ru/detail/flats/1130560.html,Экотон,"ХС, ст/п, д/г, более 5 л"
59.853799,30.473469,Санкт-Петербург,Невский район,2 Рабфаковский пер. 15 к. 1,2,5/5,БР,46.0,29.6,7.0,Р,3800,http://www.bn.ru/detail/flats/1172401.html,РУСКОЛ,"89119137576, легкая встре"
59.926517,30.476325,Санкт-Петербург,Невский район,Чудновского ул. 8/1,2,7/10,БЛ,50.0,28.8,7.2,Р,3800,http://www.bn.ru/detail/flats/1161338.html,частное,Свободна ПП Л торг
59.894306,30.486287,Санкт-Петербург,Невский район,Тельмана ул. 50/2,2,4/5,ПН,45.0,28.0,7.0,Р,3800,http://www.bn.ru/detail/flats/1168754.html,Ваш Дом,"10825, 89214405652, ХС, Б"
59.91881,30.497876,Санкт-Петербург,Невский район,Солидарности пр. 12 к. 2,2,4/9,ПН,44.4,27.6,7.5,С,3800,http://www.bn.ru/detail/flats/1179134.html,Инфострой,952-04-15 ПП балкон
59.900128,30.472705,Санкт-Петербург,Невский район,Искровский пр. 30,2,7/9,ПН,47.3,27.5,7.5, ,3850,http://www.bn.ru/detail/flats/1179123.html,ПЕТРОДВОРЕЦ,450-50-50 ПП треб. ремонт
59.89881,30.489,Санкт-Петербург,Невский район,Большевиков пр. 31,2,8/9,ПН,45.0,27.8,7.0,Р,3850,http://www.bn.ru/detail/flats/1135597.html,АЛЕКСАНДР,89219633195 изол мет ПП
59.912202,30.461467,Санкт-Петербург,Невский район,Искровский пр. 8,2,5/9,504,46.1,30.0,7.0,Р,3950,http://www.bn.ru/detail/flats/1179124.html,Акрополь СПб,89117224050 ПП Тр рем
59.906066,30.482218,Санкт-Петербург,Невский район,Дыбенко ул. 27,2,1/9,ПН,44.8,27.8,6.8,Р,3990,http://www.bn.ru/detail/flats/1183929.html,ЦАН,развитая инфраструктура
59.863816,30.455502,Санкт-Петербург,Невский район,Бабушкина ул. 113,2,2/5,БР,46.0,31.7,7.2,Р,3990,http://www.bn.ru/detail/flats/1135588.html,Адвекс,89217521670 абсолютно пря
59.896138,30.472409,Санкт-Петербург,Невский район,Крыленко ул. 19 к. 1,2,3/9,ПН,44.7,27.8,6.8,Р,4000,http://www.bn.ru/detail/flats/1183932.html,Итака,1-27197 ВП ДГ
59.893349,30.465581,Санкт-Петербург,Невский район,Крыленко ул. 5,2,7/9,606,47.0,28.5,8.5,Р,4000,http://www.bn.ru/detail/flats/595058.html,Колвэй,"938-21-05 балк, х/с"
59.904297,30.472112,Санкт-Петербург,Невский район,Дыбенко ул.,2,6/19,К/М,65.5,35.2,11.0, ,4050,http://www.bn.ru/detail/flats/1172409.html,ЛенРегионСтрой,"Срочно, ключи"
59.913686,30.462347,Санкт-Петербург,Невский район,Искровский пр. 6 к. 6,2,1/9,ПН,45.7,29.8,7.1,Р,4100,http://www.bn.ru/detail/flats/1164393.html,Итака,1-26419 В прямой продаже
59.893349,30.465581,Санкт-Петербург,Невский район,Крыленко ул. 5,2,2/9,600.11,50.1,31.2,6.1,Р,4150,http://www.bn.ru/detail/flats/1158976.html,АЛЬТАИР,"89219951006 ПП, ХС, Б, гар"
59.915048,30.473747,Санкт-Петербург,Невский район,Большевиков пр. 9 к. 1,2,9/9,504,46.7,27.5,9.2,Р,4189,http://www.bn.ru/detail/flats/1183926.html,Адвекс,"2-ст, Б, 8-905-212-11-78"
59.904247,30.466507,Санкт-Петербург,Невский район,Искровский пр. 17 к. 1,2,4/9,ПН,51.0,30.5,7.0,Р,4200,http://www.bn.ru/detail/flats/1172411.html,Гарант-Сервис,"982-55-39 Юрий ПП, Л."
59.895141,30.487482,Санкт-Петербург,Невский район,Большевиков пр. 35 к. 3,2,1/14,К,53.4,33.1,7.6,Р,4200,http://www.bn.ru/detail/flats/1142288.html,Адвекс,8 (911) 937-71-99 Х/с.
59.910623,30.459967,Санкт-Петербург,Невский район,Искровский пр. 9,2,3/9,504Д,56.8,32.8,9.8,Р,4300,http://www.bn.ru/detail/flats/1135627.html,Экотон,"ПП, новые трубы, батареи"
59.907022,30.466228,Санкт-Петербург,Невский район,Искровский пр. 20,2,4/9,ПН,50.0,31.5,7.5,Р,4330,http://www.bn.ru/detail/flats/1098091.html,Итака,1-23511 более 3-х лет
59.910839,30.474286,Санкт-Петербург,Невский район,Большевиков пр. 13 к. 2,2,8/9,ПН,46.0,28.5,7.0,Р,4350,http://www.bn.ru/detail/flats/1176416.html,Петербургская Недв.,ВП отл/рем меб+техн
59.864101,30.454047,Санкт-Петербург,Невский район,Александровск. Фермы пр. 2,2,10/17,К,48.0,30.0,7.5,Р,4433,http://www.bn.ru/detail/flats/1167022.html,Ваш Дом,"10811, ПП, БЛ"
59.916514,30.488399,Санкт-Петербург,Невский район,Подвойского ул. 34 к. 1,2,6/9,504,43.9,25.2,6.8,Р,4450,http://www.bn.ru/detail/flats/1161320.html,Петербургская Недв.,ОС меб+тех
59.898593,30.425741,Санкт-Петербург,Невский район,Ногина пер. 6,2,2/5,К,48.0,29.0,8.0,Р,4450,http://www.bn.ru/detail/flats/1123326.html,частное,"Сталинский, H=3, 3м"
59.901748,30.469696,Санкт-Петербург,Невский район,Искровский пр. 21,2,2/9,504,49.9,30.2,10.2,Р,4450,http://www.bn.ru/detail/flats/1142302.html,частное,"ПП, своб, евроремонт, ст/пак"
59.863116,30.51401,Санкт-Петербург,Невский район,Русановская ул. 19 к. 5,2,6/24,К/М,61.1,32.6,12.1,Р,4454,http://www.bn.ru/detail/flats/1111464.html,ЛенСпецСМУ,Рассрочка на 9 лет!
