,word,spam
92279,state,1
92280,usa.1,1
92281,most,1
92282,country,1
92283,allow,1
92284,recruit.1,1
92285,multilevel.1,1
92286,business.5,1
92287,partner.1,1
92288,offer,1
92289,product.1,1
92290,every.2,1
92291,dollar,1
92292,send,1
92293,is.9,1
92294,rich,1
92295,quick,1
92296,scheme.1,1
92297,chain,1
92298,letter,1
92299,is.10,1
92300,legitimate.1,1
92301,multi,1
92302,level.1,1
92303,marketing,1
92304,business.6,1
92305,promote,1
92306,operate,1
92307,efficiently,1
92308,via,1
92309,internet.3,1
92310,advertise,1
92311,bulk,1
92312,email,1
92313,customers.2,1
92314,send.1,1
92315,orders,1
92316,cash.6,1
92317,snail,1
92318,mail.2,1
92319,products,1
92320,sell.1,1
92321,are.4,1
92322,series,1
92323,four,1
92324,special,1
92325,financial,1
92326,business.7,1
92327,reports.1,1
92328,reprinting,1
92329,reselling,1
92330,rights,1
92331,information.1,1
92332,reports.2,1
92333,has,1
92334,been,1
92335,researched,1
92336,is.11,1
92337,valuable,1
92338,many.2,1
92339,business.8,1
92340,applications,1
92341,orders.1,1
92342,snail.1,1
92343,mail.3,1
92344,are.5,1
92345,filled,1
92346,through,1
92347,email.1,1
92348,preferably,1
92349,quicker,1
92350,snail.2,1
92351,mail.4,1
92352,involve.1,1
92353,personal,1
92354,sell.2,1
92355,type.1,1
92356,face,1
92357,face.1,1
92358,meeting,1
92359,business.9,1
92360,privately,1
92361,own,1
92362,home.2,1
92363,store,1
92364,office,1
92365,vium,1
92366,email.2,1
92367,snail.3,1
92368,mail.5,1
92369,great,1
92370,multus,1
92371,level.2,1
92372,mail.6,1
92373,order,1
92374,market.2,1
92375,opportunity.2,1
92376,step,1
92377,order.1,1
92378,four.1,1
92379,reports.3,1
92380,list,1
92381,name,1
92382,number,1
92383,order.2,1
92384,report,1
92385,each,1
92386,four.2,1
92387,name.1,1
92388,list.1,1
92389,below.2,1
92390,each.1,1
92391,report.1,1
92392,send.2,1
92393,us,1
92394,cash.7,1
92395,selfaddressed,1
92396,stamped,1
92397,envelope,1
92398,business.10,1
92399,size,1
92400,approx,1
92401,cm,1
92402,cm.1,1
92403,inch,1
92404,x.1,1
92405,inch.1,1
92406,person.1,1
92407,list.2,1
92408,specific,1
92409,report.2,1
92410,except.1,1
92411,sending,1
92412,another,1
92413,country.1,1
92414,are.6,1
92415,sending.1,1
92416,another.1,1
92417,country.2,1
92418,report.3,1
92419,must,1
92420,include,1
92421,extra.1,1
92422,postage,1
92423,place,1
92424,stamped.1,1
92425,envelope.1,1
92426,include.1,1
92427,self,1
92428,address,1
92429,envelope.2,1
92430,without.1,1
92431,stamp,1
92432,wrap,1
92433,international,1
92434,cash.8,1
92435,letter.1,1
92436,ordering,1
92437,specific.1,1
92438,report.4,1
92439,name.2,1
92440,number.1,1
92441,important.1,1
92442,security,1
92443,choose,1
92444,reports.4,1
92445,back,1
92446,email.3,1
92447,preferably.1,1
92448,is.12,1
92449,lot.1,1
92450,quicker.1,1
92451,want,1
92452,report.5,1
92453,emailed,1
92454,please.1,1
92455,state.1,1
92456,enclose.1,1
92457,email.4,1
92458,address.1,1
92459,still.1,1
92460,send.3,1
92461,stamped.2,1
92462,self.1,1
92463,address.2,1
92464,envelope.3,1
92465,extra.2,1
92466,international.1,1
92467,non,1
92468,stamp.1,1
92469,envelope.4,1
92470,sender,1
92471,option,1
92472,email.5,1
92473,snail.4,1
92474,mail.7,1
92475,essential,1
92476,specify,1
92477,name.3,1
92478,number.2,1
92479,report.6,1
92480,request,1
92481,person.2,1
92482,order.3,1
92483,need,1
92484,four.3,1
92485,reports.5,1
92486,reprinting.1,1
92487,reselling.1,1
92488,important.2,1
92489,alway,1
92490,provide,1
92491,sameday,1
92492,service,1
92493,order.4,1
92494,step.1,1
92495,replace,1
92496,name.4,1
92497,address.3,1
92498,under,1
92499,report.7,1
92500,yours,1
92501,move,1
92502,one,1
92503,down,1
92504,report.8,1
92505,drop,1
92506,name.5,1
92507,address.4,1
92508,under.1,1
92509,report.9,1
92510,report.10,1
92511,move.1,1
92512,one.1,1
92513,report.11,1
92514,name.6,1
92515,address.5,1
92516,under.2,1
92517,report.12,1
92518,drop.1,1
92519,list.3,1
92520,party,1
92521,has.1,1
92522,doubt,1
92523,made,1
92524,serious,1
92525,s.5,1
92526,important.3,1
92527,alter,1
92528,name.7,1
92529,list.4,1
92530,next,1
92531,each.2,1
92532,report.13,1
92533,sequence,1
92534,list.5,1
92535,instruct,1
92536,lose.1,1
92537,majority,1
92538,profit,1
92539,once.2,1
92540,understand.1,1
92541,work.2,1
92542,ll,1
92543,nt,1
92544,work.3,1
92545,change,1
92546,remember,1
92547,method,1
92548,test,1
92549,alter.1,1
92550,work.4,1
92551,certain,1
92552,type.2,1
92553,name.8,1
92554,address.6,1
92555,accurately,1
92556,mix,1
92557,moving,1
92558,product.2,1
92559,report.14,1
92560,positions,1
92561,step.2,1
92562,require.1,1
92563,change.1,1
92564,name.9,1
92565,list.6,1
92566,save.1,1
92567,letter.2,1
92568,text,1
92569,txt,1
92570,file.1,1
92571,s.6,1
92572,own.1,1
92573,directory,1
92574,whatever,1
92575,bulk.1,1
92576,email.6,1
92577,program.8,1
92578,again.1,1
92579,report.15,1
92580,tell,1
92581,best.1,1
92582,method.1,1
92583,bulk.2,1
92584,email.7,1
92585,acquire,1
92586,email.8,1
92587,list.7,1
92588,step.3,1
92589,email.9,1
92590,copy,1
92591,entire.1,1
92592,program.9,1
92593,one.2,1
92594,are.7,1
92595,reading,1
92596,here.2,1
92597,important.4,1
92598,everyone.1,1
92599,anyone.1,1
92600,whose,1
92601,email.10,1
92602,address.7,1
92603,hand,1
92604,repeat.1,1
92605,email.11,1
92606,anyone.2,1
92607,everyone.2,1
92608,imagination,1
92609,email.12,1
92610,address.8,1
92611,company,1
92612,internet.4,1
92613,specialize,1
92614,email.13,1
92615,mail.8,1
92616,list.8,1
92617,cheap,1
92618,millions,1
92619,address.9,1
92620,around.1,1
92621,less.1,1
92622,own.2,1
92623,email.14,1
92624,extractor,1
92625,program.10,1
92626,better.1,1
92627,important.5,1
92628,win,1
92629,response.1,1
92630,old,1
92631,list.9,1
92632,alway.1,1
92633,request.1,1
92634,ask.1,1
92635,fresh,1
92636,list.10,1
92637,where,1
92638,purchase,1
92639,list.11,1
92640,order.5,1
92641,four.4,1
92642,reports.6,1
92643,required,1
92644,reports.7,1
92645,order.6,1
92646,each.3,1
92647,report.16,1
92648,number.3,1
92649,name.10,1
92650,important.6,1
92651,read.2,1
92652,always,1
92653,send.4,1
92654,selfaddressed.1,1
92655,stamped.3,1
92656,envelope.5,1
92657,cash.9,1
92658,u.1,1
92659,s.7,1
92660,funds,1
92661,each.4,1
92662,order.7,1
92663,requesting,1
92664,specific.2,1
92665,report.17,1
92666,name.11,1
92667,number.4,1
92668,plus,1
92669,extra.3,1
92670,international.2,1
92671,postage.1,1
92672,specify.1,1
92673,want.1,1
92674,emailed.1,1
92675,including,1
92676,email.15,1
92677,address.10,1
92678,always.1,1
92679,sure.1,1
92680,us.1,1
92681,cash.10,1
92682,international.3,1
92683,postage.2,1
92684,is.13,1
92685,wrapped,1
92686,letter.3,1
92687,security.1,1
92688,report.18,1
92689,through.1,1
92690,multilevel.2,1
92691,sales,1
92692,order.8,1
92693,report.19,1
92694,valhallum,1
92695,publication,1
92696,dept,1
92697,smm,1
92698,o.1,1
92699,box,1
92700,s.8,1
92701,stockholm,1
92702,arlanda,1
92703,sweden,1
92704,report.20,1
92705,major.1,1
92706,corporations,1
92707,multilevel.3,1
92708,sales.1,1
92709,order.9,1
92710,report.21,1
92711,jaxxo,1
92712,report.22,1
92713,letterbox,1
92714,p.1,1
92715,o.2,1
92716,box.1,1
92717,s.9,1
92718,stockholm.1,1
92719,arlanda.1,1
92720,sweden.1,1
92721,report.23,1
92722,sources,1
92723,best.2,1
92724,mailing,1
92725,lists,1
92726,order.10,1
92727,report.24,1
92728,cj,1
92729,market.3,1
92730,mailbox,1
92731,p.2,1
92732,o.3,1
92733,box.2,1
92734,s.10,1
92735,stockholm.2,1
92736,arlanda.2,1
92737,sweden.2,1
92738,report.25,1
92739,evaluating,1
92740,multilevel.4,1
92741,sales.2,1
92742,plans,1
92743,order.11,1
92744,report.26,1
92745,cybernet,1
92746,publish,1
92747,maildrop,1
92748,p.3,1
92749,o.4,1
92750,box.3,1
92751,s.11,1
92752,stockholm.3,1
92753,arlanda.3,1
92754,sweden.3,1
92755,here.3,1
92756,s.12,1
92757,example,1
92758,amazing,1
92759,mlm.2,1
92760,plan,1
92761,money.3,1
92762,let,1
92763,s.13,1
92764,decide,1
92765,start.3,1
92766,small,1
92767,assume,1
92768,goal,1
92769,sale,1
92770,report.27,1
92771,let.1,1
92772,s.14,1
92773,assume.1,1
92774,everyone.3,1
92775,else,1
92776,downline,1
92777,s.15,1
92778,each.5,1
92779,those.1,1
92780,first,1
92781,order.12,1
92782,each.6,1
92783,respective,1
92784,report.28,1
92785,follow.1,1
92786,example.1,1
92787,staggering,1
92788,result.1,1
92789,below.3,1
92790,report.29,1
92791,order.13,1
92792,report.30,1
92793,order.14,1
92794,each.7,1
92795,those.2,1
92796,x.2,1
92797,report.31,1
92798,order.15,1
92799,each.8,1
92800,those.3,1
92801,x.3,1
92802,report.32,1
92803,order.16,1
92804,each.9,1
92805,those.4,1
92806,x.4,1
92807,totals,1
92808,remember.1,1
92809,assume.2,1
92810,participate.1,1
92811,sale.1,1
92812,each.10,1
92813,respective.1,1
92814,report.33,1
92815,dbe,1
92816,moment,1
92817,happen,1
92818,everyone.4,1
92819,sale.2,1
92820,each.11,1
92821,really.4,1
92822,s.16,1
92823,sale.3,1
92824,numbers,1
92825,yourself.1,1
92826,scary,1
92827,huh,1
92828,alternatively,1
92829,number.5,1
92830,order.17,1
92831,everyone.5,1
92832,else.1,1
92833,order.18,1
92834,each.12,1
92835,nothing,1
92836,sneeze,1
92837,enjoy,1
92838,cash.11,1
92839,income.2,1
92840,send.5,1
92841,program.11,1
92842,too,1
92843,money.4,1
92844,day,1
92845,depending,1
92846,speed,1
92847,snail.5,1
92848,mail.9,1
92849,follow.2,1
92850,simple.2,1
92851,steps,1
92852,outline,1
92853,mail.10,1
92854,financially,1
92855,independent,1
92856,free,1
92857,free.1,1
92858,financial.1,1
92859,decision,1
92860,never.1,1
92861,before.3,1
92862,business.11,1
92863,investment,1
92864,retire,1
92865,vacation,1
92866,longer,1
92867,lack,1
92868,money.5,1
92869,hold,1
92870,back.1,1
92871,buy,1
92872,need.1,1
92873,car,1
92874,help.1,1
92875,family,1
92876,own.3,1
92877,home.3,1
92878,those.5,1
92879,extension,1
92880,home.4,1
92881,whatever.1,1
92882,however,1
92883,few.2,1
92884,reach,1
92885,financial.2,1
92886,independence,1
92887,opportunity.3,1
92888,knock,1
92889,choose.1,1
92890,ignore.1,1
92891,much.2,1
92892,easier,1
92893,yes,1
92894,question,1
92895,must.1,1
92896,answer,1
92897,ignore.2,1
92898,amaze,1
92899,opportunity.4,1
92900,advantage,1
92901,nothing.1,1
92902,indeed,1
92903,miss,1
92904,something,1
92905,nothing.2,1
92906,change.2,1
92907,thousand,1
92908,program.12,1
92909,raise,1
92910,capital,1
92911,start.4,1
92912,own.4,1
92913,business.12,1
92914,pay.2,1
92915,off,1
92916,debt,1
92917,buy.1,1
92918,home.5,1
92919,car.1,1
92920,etc,1
92921,dine,1
92922,often,1
92923,those.6,1
92924,tooth,1
92925,cap,1
92926,even,1
92927,retire.1,1
92928,chance,1
92929,please.2,1
92930,nt.1,1
92931,pass,1
92932,please.3,1
92933,reread,1
92934,material,1
92935,is.14,1
92936,special.1,1
92937,opportunity.5,1
92938,method.2,1
92939,simple.3,1
92940,sell.3,1
92941,thousand.1,1
92942,product.3,1
92943,cost,1
92944,penny,1
92945,produce,1
92946,email.16,1
92947,point,1
92948,again.2,1
92949,mlm.3,1
92950,program.13,1
92951,legal.3,1
92952,every.3,1
92953,person.3,1
92954,participate.2,1
92955,money.6,1
92956,offer.1,1
92957,legitimate.2,1
92958,valuable.1,1
92959,useful,1
92960,product.4,1
92961,customer,1
92962,after,1
92963,purchase.1,1
92964,product.5,1
92965,reproduce,1
92966,resell,1
92967,s.17,1
92968,simple.4,1
92969,free.2,1
92970,enterprise,1
92971,learn,1
92972,enclose.2,1
92973,material.1,1
92974,product.6,1
92975,series.1,1
92976,four.5,1
92977,financial.3,1
92978,business.13,1
92979,reports.8,1
92980,information.2,1
92981,contain,1
92982,reports.9,1
92983,help.2,1
92984,participation.1,1
92985,program.14,1
92986,reward,1
92987,useful.1,1
92988,many.3,1
92989,business.14,1
92990,decision.1,1
92991,ahead,1
92992,buy.2,1
92993,rights.1,1
92994,reprint,1
92995,reports.10,1
92996,order.19,1
92997,those.7,1
92998,whom,1
92999,mail.11,1
93000,email.17,1
93001,program.15,1
93002,cost.1,1
93003,participate.3,1
93004,practically,1
93005,nothing.3,1
93006,obviously,1
93007,already,1
93008,internet.5,1
93009,connection,1
93010,email.18,1
93011,free.3,1
93012,apart,1
93013,air,1
93014,report.34,1
93015,show.6,1
93016,best.3,1
93017,method.3,1
93018,bulk.3,1
93019,email.19,1
93020,purchase.2,1
93021,email.20,1
93022,list.12,1
93023,best.4,1
93024,method.4,1
93025,sending.2,1
93026,purchased,1
93027,reports.11,1
93028,back.2,1
93029,customers.3,1
93030,is.15,1
93031,email.21,1
93032,purchasers,1
93033,certain.1,1
93034,include.2,1
93035,email.22,1
93036,addresses,1
93037,receive.1,1
93038,reports.12,1
93039,best.5,1
93040,wish,1
93041,program.16,1
93042,luck,1
93043,remember.2,1
93044,approx.1,1
93045,online.1,1
93046,weekly,1
93047,never.2,1
93048,ever.3,1
93049,run,1
93050,potential.1,1
93051,customer.1,1
93052,order.20,1
93053,reports.13,1
93054,believe,1
93055,income.3,1
93056,potential.2,1
93057,personal.1,1
93058,note,1
93059,originator,1
93060,program.17,1
93061,read.3,1
93062,enclose.3,1
93063,information.3,1
93064,over.3,1
93065,enclose.4,1
93066,program.18,1
93067,report.35,1
93068,conclude,1
93069,program.19,1
93070,create,1
93071,amateur,1
93072,let.2,1
93073,tell.1,1
93074,little.1,1
93075,myself,1
93076,profitable,1
93077,business.15,1
93078,many.4,1
93079,business.16,1
93080,begin,1
93081,fall,1
93082,off.1,1
93083,same,1
93084,thing,1
93085,previously,1
93086,successful.1,1
93087,nt.2,1
93088,work.5,1
93089,finally,1
93090,figure,1
93091,nt.3,1
93092,economy,1
93093,inflation,1
93094,recession,1
93095,has.2,1
93096,replace.1,1
93097,stable,1
93098,economy.1,1
93099,us.2,1
93100,since.1,1
93101,nt.4,1
93102,tell.2,1
93103,has.3,1
93104,happen.1,1
93105,unemployment,1
93106,rate,1
93107,many.5,1
93108,first.1,1
93109,hand.1,1
93110,experience.1,1
93111,been.1,1
93112,failure,1
93113,bankruptcy,1
93114,ever.4,1
93115,before.4,1
93116,age,1
93117,computerization,1
93118,has.4,1
93119,added,1
93120,jobs,1
93121,disappearing,1
93122,middle,1
93123,class,1
93124,vanish,1
93125,those.8,1
93126,invest,1
93127,wisely,1
93128,move.2,1
93129,those.9,1
93130,include.3,1
93131,those.10,1
93132,never.3,1
93133,anything,1
93134,save.2,1
93135,invest.1,1
93136,move.3,1
93137,down.1,1
93138,rank,1
93139,poor,1
93140,rich.1,1
93141,richer,1
93142,poor.1,1
93143,poorer,1
93144,traditional,1
93145,method.5,1
93146,money.7,1
93147,never.4,1
93148,allow.1,1
93149,move.4,1
93150,rich.2,1
93151,inflation.1,1
93152,deflation,1
93153,taxation,1
93154,receive.2,1
93155,information.4,1
93156,financial.4,1
93157,freedom,1
93158,risk,1
93159,little.2,1
93160,bit,1
93161,effort.1,1
93162,ca.3,1
93163,h.4,1
93164,money.8,1
93165,next.1,1
93166,few.3,1
93167,months,1
93168,ever.5,1
93169,imagined,1
93170,here.4,1
93171,s.18,1
93172,chance.1,1
93173,age.1,1
93174,computerization.1,1
93175,limitless,1
93176,opportunities,1
93177,internet.6,1
93178,really.5,1
93179,work.6,1
93180,follow.3,1
93181,program.20,1
93182,exactly,1
93183,instructed,1
93184,change.3,1
93185,work.7,1
93186,exceedingly,1
93187,remember.3,1
93188,email.23,1
93189,copy.1,1
93190,excite.1,1
93191,program.21,1
93192,are.8,1
93193,reading.1,1
93194,everyone.6,1
93195,one.3,1
93196,send.6,1
93197,send.7,1
93198,million,1
93199,name.12,1
93200,every.4,1
93201,one.4,1
93202,remember.4,1
93203,send.8,1
93204,potential.3,1
93205,customer.2,1
93206,reach.1,1
93207,is.16,1
93208,pure,1
93209,numbers.1,1
93210,business.17,1
93211,friend,1
93212,idea,1
93213,information.5,1
93214,material.2,1
93215,opportunity.6,1
93216,become,1
93217,financially.1,1
93218,better.2,1
93219,off.2,1
93220,is.17,1
93221,total.2,1
93222,risk.1,1
93223,much.3,1
93224,spend,1
93225,lotto,1
93226,tickets,1
93227,per,1
93228,week,1
93229,return.1,1
93230,h.5,1
93231,t.2,1
93232,o.5,1
93233,o.6,1
93234,u.2,1
93235,h.6,1
93236,v.1,1
93237,e.5,1
93238,t.3,1
93239,o.7,1
93240,l.3,1
93241,o.8,1
93242,s.19,1
93243,e.6,1
93244,testimonials,1
93245,is.18,1
93246,truly.1,1
93247,amazing.1,1
93248,name.13,1
93249,frank,1
93250,wife,1
93251,dori,1
93252,live,1
93253,bel,1
93254,air.1,1
93255,md,1
93256,cost.2,1
93257,accountant,1
93258,major.2,1
93259,u.3,1
93260,s.20,1
93261,corporation,1
93262,pretty,1
93263,money.9,1
93264,receive.3,1
93265,program.22,1
93266,grumble,1
93267,dori.1,1
93268,receive.4,1
93269,junk,1
93270,mail.12,1
93271,fun.1,1
93272,whole.1,1
93273,thing.1,1
93274,spout,1
93275,knowledge,1
93276,population.1,1
93277,percentage,1
93278,involve.2,1
93279,nt.5,1
93280,work.8,1
93281,dori.2,1
93282,totally,1
93283,ignore.3,1
93284,suppose,1
93285,intelligence,1
93286,jump,1
93287,both,1
93288,foot,1
93289,merciless,1
93290,fun.2,1
93291,ready,1
93292,lay,1
93293,old.1,1
93294,tell.3,1
93295,thing.2,1
93296,nt.6,1
93297,work.9,1
93298,laugh,1
93299,within,1
93300,days,1
93301,receive.5,1
93302,over.4,1
93303,response.2,1
93304,report.36,1
93305,within.1,1
93306,day.1,1
93307,receive.6,1
93308,over.5,1
93309,bill,1
93310,stun,1
93311,sure.2,1
93312,figure.1,1
93313,nt.7,1
93314,work.10,1
93315,am,1
93316,believer,1
93317,join,1
93318,dori.3,1
93319,little.3,1
93320,hobby,1
93321,seven,1
93322,until,1
93323,retirement,1
93324,rat,1
93325,race,1
93326,s.21,1
93327,owe,1
93328,simple.5,1
93329,incredible,1
93330,mlm.4,1
93331,program.23,1
93332,frank.1,1
93333,t.4,1
93334,bel.1,1
93335,air.2,1
93336,md.1,1
93337,want.2,1
93338,pass.1,1
93339,along,1
93340,best.6,1
93341,wish.1,1
93342,encouragement,1
93343,doubt.1,1
93344,vanish.1,1
93345,first.2,1
93346,order.21,1
93347,really.6,1
93348,works.3,1
93349,paul,1
93350,johnson,1
93351,raleigh,1
93352,nc,1
93353,realistic,1
93354,moneymake,1
93355,offer.2,1
93356,ve.1,1
93357,ever.6,1
93358,receive.7,1
93359,participate.4,1
93360,plan.1,1
93361,truly.2,1
93362,sense,1
93363,surprise,1
93364,bill.1,1
93365,start.5,1
93366,fill,1
93367,mail.13,1
93368,box.4,1
93369,taper,1
93370,off.3,1
93371,receive.8,1
93372,over.6,1
93373,order.22,1
93374,over.7,1
93375,cash.12,1
93376,dozen,1
93377,send.9,1
93378,warm,1
93379,personal.2,1
93380,note.1,1
93381,too.1,1
93382,share,1
93383,news.2,1
93384,fortune,1
93385,s.22,1
93386,wonderful,1
93387,carl,1
93388,winslow,1
93389,tulsa,1
93390,ok,1
93391,main,1
93392,reason,1
93393,letter.4,1
93394,convince,1
93395,system,1
93396,honest,1
93397,lawful,1
93398,extremely,1
93399,profitable.1,1
93400,large.1,1
93401,amount.1,1
93402,money.10,1
93403,short,1
93404,approach,1
93405,several,1
93406,before.5,1
93407,check,1
93408,join.1,1
93409,one.5,1
93410,expect,1
93411,return.2,1
93412,minimal,1
93413,effort.2,1
93414,money.11,1
93415,require.2,1
93416,initially,1
93417,let.3,1
93418,one.6,1
93419,organization.1,1
93420,attorney,1
93421,astonishment,1
93422,receive.9,1
93423,first.3,1
93424,week.1,1
93425,money.12,1
93426,still.2,1
93427,sincerely,1
93428,yours.1,1
93429,phillip,1
93430,brown,1
93431,plan.2,1
93432,work.11,1
93433,gangbusters,1
93434,far,1
93435,total.3,1
93436,order.23,1
93437,over.8,1
93438,hope,1
93439,spark,1
93440,own.5,1
93441,excitement,1
93442,follow.4,1
93443,program.24,1
93444,exactly.1,1
93445,same.1,1
93446,success,1
93447,better.3,1
93448,success.1,1
93449,right,1
93450,around.2,1
93451,corner,1
93452,must.2,1
93453,little.4,1
93454,work.12,1
93455,luck.1,1
93456,g.1,1
93457,bank,1
93458,gamble,1
93459,type.3,1
93460,several.1,1
93461,week.2,1
93462,mind,1
93463,participate.5,1
93464,plan.3,1
93465,conservative,1
93466,decide.1,1
93467,initial,1
93468,investment.1,1
93469,little.5,1
93470,nt.8,1
93471,enough,1
93472,order.24,1
93473,least,1
93474,money.13,1
93475,back.3,1
93476,boy,1
93477,surprise.1,1
93478,mediumsize,1
93479,post,1
93480,office.1,1
93481,box.5,1
93482,cram,1
93483,order.25,1
93484,after.1,1
93485,overload,1
93486,start.6,1
93487,pick,1
93488,mail.14,1
93489,window,1
93490,ll.1,1
93491,money.14,1
93492,life,1
93493,before.6,1
93494,nice,1
93495,thing.3,1
93496,deal,1
93497,nt.9,1
93498,matter,1
93499,where.1,1
93500,u.4,1
93501,s.23,1
93502,world,1
93503,matter.1,1
93504,live.1,1
93505,simply,1
93506,nt.10,1
93507,better.4,1
93508,investment.2,1
93509,faster,1
93510,return.3,1
93511,mary,1
93512,rockland,1
93513,lanse,1
93514,mi,1
93515,receive.10,1
93516,program.25,1
93517,before.7,1
93518,delete,1
93519,later,1
93520,wonder,1
